Export Time, Export Time Seconds, Last Cycle Count
2022-Mar-18-14:17:52,1647631072,37844

IntID,WARNID,Warn Text,Source,Type,Class,Subclass,Annotation,Reboot Count,Reinit Count,Retry Count,Clear Count,Set,Cleared,Elapsed,Response Time,Temperature,E10 Mode,OpMode,Station Mode,Tester Mode,Air P Low,Part Count,Cycle Count,User ID,Handler ID,Site ID
845,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,22:26:18 07-Mar-2022,22:26:23 07-Mar-2022,00:00:05,4256,85.0,Standby,Running,1,1,0,0,30003,rwcr20,MTX-A07,
846,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,23:37:14 07-Mar-2022,23:37:58 07-Mar-2022,00:00:44,2946,110.0,Standby,Running,1,1,0,0,30297,NA,MTX-A07,
847,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,Assist,Other,0,0,0,0,2,00:26:20 08-Mar-2022,01:06:39 08-Mar-2022,00:40:19,862,110.0,Standby,Running,1,1,0,0,30297,rwcr20,MTX-A07,
848,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,01:04:13 08-Mar-2022,01:06:48 08-Mar-2022,00:02:35,101,110.0,Standby,Running,1,1,0,0,30297,NA,MTX-A07,
849,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,01:24:14 08-Mar-2022,01:25:27 08-Mar-2022,00:01:13,6971,110.0,Standby,Running,1,1,0,0,30371,rwcr20,MTX-A07,
850,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,03:20:25 08-Mar-2022,03:21:21 08-Mar-2022,00:00:56,1463,130.0,Standby,Running,1,1,0,0,30675,NA,MTX-A07,
851,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,03:44:48 08-Mar-2022,03:44:53 08-Mar-2022,00:00:05,1223,130.0,Standby,Running,1,1,0,0,30675,rwcr20,MTX-A07,
852,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,Assist,Other,0,0,0,0,4,04:05:11 08-Mar-2022,05:18:34 08-Mar-2022,01:13:23,4321,130.0,Standby,Running,1,1,0,0,30675,rwcr20,MTX-A07,
853,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,04:05:11 08-Mar-2022,05:16:56 08-Mar-2022,01:11:45,4321,130.0,Standby,Running,1,1,0,0,30675,NA,MTX-A07,
854,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,05:18:01 08-Mar-2022,05:18:52 08-Mar-2022,00:00:51,0,130.0,Standby,Running,1,1,0,0,30680,NA,MTX-A07,
855,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,07:35:09 08-Mar-2022,07:48:19 08-Mar-2022,00:13:10,2145,130.0,Standby,Running,1,1,0,0,30693,NA,MTX-A07,
856,13704,WARNING13704-Please open door and Unload Stack 3;7.,SC1_Handler:Tray_Coord,0,0,Other,0,0,0,0,0,08:10:54 08-Mar-2022,08:12:12 08-Mar-2022,00:01:18,77,130.0,Standby,Running,1,1,0,0,30698,NA,MTX-A07,
857,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:16:17 08-Mar-2022,08:17:13 08-Mar-2022,00:00:56,20424,130.0,Standby,Running,1,1,0,0,30698,rwcr20,MTX-A07,
858,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,14:00:23 08-Mar-2022,14:01:26 08-Mar-2022,00:01:03,34241,130.0,Standby,Running,1,1,0,0,30698,rwcr20,MTX-A07,
859,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:31:04 08-Mar-2022,23:31:53 08-Mar-2022,00:00:49,12203,130.0,Standby,Running,1,1,0,0,30698,rwcr20,MTX-A07,
860,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,02:54:27 09-Mar-2022,02:55:13 09-Mar-2022,00:00:46,2900,25.0,Standby,Running,1,1,0,0,30720,NA,MTX-A07,
861,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,03:42:47 09-Mar-2022,03:42:50 09-Mar-2022,00:00:03,11948,25.0,Standby,Running,1,1,0,0,30720,rwcr20,MTX-A07,
862,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,07:01:55 09-Mar-2022,07:26:56 09-Mar-2022,00:25:01,2525,25.0,Standby,Running,1,1,0,0,30745,NA,MTX-A07,
863,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,07:44:00 09-Mar-2022,07:44:03 09-Mar-2022,00:00:03,46835,25.0,Standby,Running,1,1,0,0,30750,rwcr20,MTX-A07,
864,4338,WARNING4338-Right_Desoak_Shuttle  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,20:25:16 09-Mar-2022,20:25:16 09-Mar-2022,00:00:00,1159,25.0,Standby,Running,1,1,0,0,30750,NA,MTX-A07,
865,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,20:44:35 09-Mar-2022,20:49:02 09-Mar-2022,00:04:27,10541,25.0,Standby,Running,1,1,0,0,30750,rwcr20,MTX-A07,
866,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,23:40:16 09-Mar-2022,23:41:00 09-Mar-2022,00:00:44,2750,-45.0,Standby,Running,1,1,0,0,30765,NA,MTX-A07,
867,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,23:40:19 09-Mar-2022,23:40:23 09-Mar-2022,00:00:04,2747,-45.0,Standby,Running,1,1,0,0,30765,NA,MTX-A07,
868,4438,WARNING4438-Zone Right_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:40:22 09-Mar-2022,23:40:59 09-Mar-2022,00:00:37,2744,-45.0,Standby,Running,1,1,0,0,30765,NA,MTX-A07,
869,4437,WARNING4437-Zone Left_Desoak_Shuttle is taking too long to reach setpoint.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,23:40:26 09-Mar-2022,23:40:59 09-Mar-2022,00:00:33,2740,-45.0,Standby,Running,1,1,0,0,30765,NA,MTX-A07,
870,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,00:26:06 10-Mar-2022,00:28:23 10-Mar-2022,00:02:17,228,-45.0,Standby,Running,1,1,0,0,30765,rwcr20,MTX-A07,
871,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,00:29:54 10-Mar-2022,00:30:58 10-Mar-2022,00:01:04,12087,-45.0,Standby,Running,1,1,0,0,30765,rwcr20,MTX-A07,
872,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,03:51:21 10-Mar-2022,04:15:29 10-Mar-2022,00:24:08,362,-45.0,Standby,Running,1,1,0,0,30805,NA,MTX-A07,
873,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,04:27:48 10-Mar-2022,04:30:19 10-Mar-2022,00:02:31,9800,-45.0,Standby,Running,1,1,0,0,30810,rwcr20,MTX-A07,
874,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,06:37:42 10-Mar-2022,06:37:50 10-Mar-2022,00:00:08,2006,-45.0,Standby,Running,1,1,0,0,30825,NA,MTX-A07,
875,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,07:11:02 10-Mar-2022,07:11:20 10-Mar-2022,00:00:18,6,130.0,Standby,Initializing,1,1,0,0,30825,NA,MTX-A07,
876,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:37:04 10-Mar-2022,08:37:15 10-Mar-2022,00:00:11,40350,130.0,Standby,Running,1,1,0,0,30825,rwcr20,MTX-A07,
877,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,19:49:34 10-Mar-2022,19:49:42 10-Mar-2022,00:00:08,3531,-45.0,Standby,Running,1,1,0,0,30825,NA,MTX-A07,
878,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:09:00 10-Mar-2022,21:09:27 10-Mar-2022,00:00:27,2423,-45.0,Standby,Running,1,1,0,0,30825,rwcr20,MTX-A07,
879,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:49:23 10-Mar-2022,21:49:32 10-Mar-2022,00:00:09,587,-45.0,Standby,Running,1,1,0,0,31200,rwcr20,MTX-A07,
880,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,21:59:10 10-Mar-2022,21:59:21 10-Mar-2022,00:00:11,4206,-45.0,Standby,Running,1,1,0,0,31204,rwcr20,MTX-A07,
881,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:09:16 10-Mar-2022,23:09:20 10-Mar-2022,00:00:04,1067,-45.0,Standby,Running,1,1,0,0,31579,rwcr20,MTX-A07,
882,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,23:27:03 10-Mar-2022,23:27:11 10-Mar-2022,00:00:08,2284,-45.0,Standby,Running,1,1,0,0,31584,rwcr20,MTX-A07,
883,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,00:05:07 11-Mar-2022,00:05:24 11-Mar-2022,00:00:17,30336,-45.0,Standby,Running,1,1,0,0,31959,rwcr20,MTX-A07,
884,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,00:46:32 11-Mar-2022,00:47:50 11-Mar-2022,00:01:18,27851,-45.0,Standby,Running,1,1,0,0,31960,NA,MTX-A07,
885,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,00:46:58 11-Mar-2022,00:47:00 11-Mar-2022,00:00:02,27825,0.0,Standby,Initializing,1,1,0,0,31960,NA,MTX-A07,
886,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,06:50:47 11-Mar-2022,06:51:45 11-Mar-2022,00:00:58,5996,-45.0,Standby,Running,1,1,0,0,31960,NA,MTX-A07,
887,4336,WARNING4336-Contactor  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,07:09:15 11-Mar-2022,07:09:17 11-Mar-2022,00:00:02,4888,-45.0,Standby,Initializing,1,1,0,0,31960,NA,MTX-A07,
888,4336,WARNING4336-Contactor  reporting invalid temperature data.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,07:12:32 11-Mar-2022,07:12:33 11-Mar-2022,00:00:01,4691,-45.0,Standby,Initializing,1,1,0,0,31960,NA,MTX-A07,
889,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,08:30:43 11-Mar-2022,08:30:52 11-Mar-2022,00:00:09,7436,-45.0,Standby,Running,1,1,0,0,31960,rwcr20,MTX-A07,
890,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,08:40:46 11-Mar-2022,08:41:21 11-Mar-2022,00:00:35,6833,-45.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
891,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,08:40:46 11-Mar-2022,08:41:22 11-Mar-2022,00:00:36,6833,-45.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
892,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,08:40:46 11-Mar-2022,08:41:22 11-Mar-2022,00:00:36,6833,-45.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
896,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,12:56:38 11-Mar-2022,12:57:48 11-Mar-2022,00:01:10,4595,-45.0,Unknown,Running,1,1,0,0,31960,rwcr20,MTX-A07,
897,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,14:16:33 11-Mar-2022,14:16:57 11-Mar-2022,00:00:24,3181,25.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
898,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,15:09:34 11-Mar-2022,15:09:41 11-Mar-2022,00:00:07,17135,25.0,Unknown,Running,1,1,0,0,31960,rwcr20,MTX-A07,
899,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,17:22:59 11-Mar-2022,17:23:15 11-Mar-2022,00:00:16,9130,25.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
900,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,19:55:09 11-Mar-2022,19:56:35 11-Mar-2022,00:01:26,100222,130.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
901,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,23:26:00 11-Mar-2022,19:53:52 12-Mar-2022,20:27:52,87571,50.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
902,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,23:45:31 12-Mar-2022,23:47:24 12-Mar-2022,00:01:53,40936,130.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
903,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,23:45:31 12-Mar-2022,23:47:24 12-Mar-2022,00:01:53,40936,130.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
904,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,23:45:31 12-Mar-2022,23:47:24 12-Mar-2022,00:01:53,40936,130.0,Unknown,Running,1,1,0,0,31960,NA,MTX-A07,
905,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,12:07:47 13-Mar-2022,12:07:54 13-Mar-2022,00:00:07,18930,130.0,Unknown,Running,1,1,0,0,33052,rwcr20,MTX-A07,
906,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,17:23:17 13-Mar-2022,17:49:03 13-Mar-2022,00:25:46,15146,130.0,Unknown,Running,1,1,0,0,33541,rwcr20,MTX-A07,
907,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,21:35:43 13-Mar-2022,21:37:24 13-Mar-2022,00:01:41,12701,-45.0,Unknown,Running,1,1,0,0,33807,NA,MTX-A07,
908,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,01:07:24 14-Mar-2022,01:22:45 14-Mar-2022,00:15:21,13650,-45.0,Unknown,Running,1,1,0,0,33807,rwcr20,MTX-A07,
909,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:57:29 14-Mar-2022,01:57:56 14-Mar-2022,00:00:27,10645,-45.0,Unknown,Diagnostic,1,1,0,0,33817,NA,MTX-A07,
910,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:57:29 14-Mar-2022,01:57:56 14-Mar-2022,00:00:27,10645,-45.0,Unknown,Diagnostic,1,1,0,0,33817,NA,MTX-A07,
911,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,01:57:29 14-Mar-2022,01:57:56 14-Mar-2022,00:00:27,10645,-45.0,Unknown,Diagnostic,1,1,0,0,33817,NA,MTX-A07,
912,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:01:11 14-Mar-2022,02:01:36 14-Mar-2022,00:00:25,10423,-45.0,Unknown,Running,1,1,0,0,33817,NA,MTX-A07,
913,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:01:12 14-Mar-2022,02:01:36 14-Mar-2022,00:00:24,10422,-45.0,Unknown,Running,1,1,0,0,33817,NA,MTX-A07,
914,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:01:12 14-Mar-2022,02:01:36 14-Mar-2022,00:00:24,10422,-45.0,Unknown,Running,1,1,0,0,33817,NA,MTX-A07,
915,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:53:48 14-Mar-2022,02:54:12 14-Mar-2022,00:00:24,7266,-45.0,Unknown,Running,1,1,0,0,33820,NA,MTX-A07,
916,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:53:48 14-Mar-2022,02:54:12 14-Mar-2022,00:00:24,7266,-45.0,Unknown,Running,1,1,0,0,33820,NA,MTX-A07,
917,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,02:53:49 14-Mar-2022,02:54:12 14-Mar-2022,00:00:23,7265,-45.0,Unknown,Running,1,1,0,0,33820,NA,MTX-A07,
918,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,04:54:54 14-Mar-2022,04:55:29 14-Mar-2022,00:00:35,3717,-45.0,Unknown,Running,1,1,0,0,33827,rwcr20,MTX-A07,
919,10062,WARNING10062-Output_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,05:29:34 14-Mar-2022,05:30:03 14-Mar-2022,00:00:29,1637,-45.0,Unknown,Running,1,1,0,0,33827,NA,MTX-A07,
920,10063,WARNING10063-Testsite_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,05:29:34 14-Mar-2022,05:30:03 14-Mar-2022,00:00:29,1637,-45.0,Unknown,Running,1,1,0,0,33827,NA,MTX-A07,
921,10061,WARNING10061-Input_Ion Ionizers are off,SC1_Handler:MC,0,0,Other,0,0,0,0,0,05:29:34 14-Mar-2022,05:30:03 14-Mar-2022,00:00:29,1637,-45.0,Unknown,Running,1,1,0,0,33827,NA,MTX-A07,
922,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,05:56:51 14-Mar-2022,05:57:38 14-Mar-2022,00:00:47,1187,-45.0,Unknown,Running,1,1,0,0,33830,rwcr20,MTX-A07,
923,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,06:16:38 14-Mar-2022,06:17:28 14-Mar-2022,00:00:50,1278,-45.0,Unknown,Running,1,1,0,0,33830,NA,MTX-A07,
924,9876,WARNING9876-Recipe Load of System Type found 15 Items with Validation Criteria Range and Value  Total validation errors; go to Recipe detail to view,Machine:System,0,Assist,Other,0,0,0,0,1,06:32:35 14-Mar-2022,06:37:58 14-Mar-2022,00:05:23,321,-45.0,Unknown,Running,1,1,0,0,33831,rwcr20,MTX-A07,
926,12902,WARNING12902-A device is being tested. Do you want to stop? 
 Yes - Stop immediately; test will fail. 
 No - Do not stop.  
 Cancel - Stop after test,SC1_Handler:Ts_Coord,0,0,Other,0,0,0,0,0,08:21:31 14-Mar-2022,,00:00:00,1574,-45.0,Unknown,Running,1,1,0,0,33932,NA,MTX-A07,
927,13704,WARNING13704-Please open door and Unload Stack 6;7.,SC1_Handler:Tray_Coord,0,0,Other,0,0,0,0,0,08:47:45 14-Mar-2022,08:47:46 14-Mar-2022,00:00:01,0,-45.0,Standby,Running,1,1,0,0,33937,NA,MTX-A07,
928,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,08:50:03 14-Mar-2022,08:51:43 14-Mar-2022,00:01:40,1255,25.0,Standby,Running,1,1,0,0,33937,NA,MTX-A07,
929,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,2,09:33:45 14-Mar-2022,09:34:39 14-Mar-2022,00:00:54,43,25.0,Standby,Running,1,1,0,0,33937,rwcr20,MTX-A07,
930,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,12:21:26 14-Mar-2022,12:21:45 14-Mar-2022,00:00:19,10,25.0,Standby,Running,1,1,0,0,33937,NA,MTX-A07,
931,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,14:33:55 14-Mar-2022,15:35:46 14-Mar-2022,01:01:51,4101,130.0,Standby,Running,1,1,0,0,33937,NA,MTX-A07,
932,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,15:43:49 14-Mar-2022,15:45:01 14-Mar-2022,00:01:12,7979,130.0,Standby,Running,1,1,0,0,33937,rwcr20,MTX-A07,
933,6452,WARNING6452-Partial Input Tray Detected at Input TPS2; Please confirm and Clear; or Retry as required.,SC1_Handler:PnP_Input,0,Assist,Other,0,0,0,0,1,17:56:48 14-Mar-2022,17:57:20 14-Mar-2022,00:00:32,16116,130.0,Standby,Running,1,1,0,0,33937,rwcr20,MTX-A07,
934,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,22:25:24 14-Mar-2022,22:25:37 14-Mar-2022,00:00:13,10552,-45.0,Standby,Running,1,1,0,0,33937,NA,MTX-A07,
935,14104,WARNING14104-Boat Chamber will reach temperature more quickly; if the handler is started.,SC1_Handler:Boat_Xport,0,0,Other,0,0,0,0,0,00:38:46 15-Mar-2022,00:38:53 15-Mar-2022,00:00:07,2550,50.0,Standby,Running,1,1,0,0,33937,NA,MTX-A07,
936,4387,WARNING4387-Purge pressure too low.  Handler LN2 valve now shutoff.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:21:16 15-Mar-2022,04:43:20 15-Mar-2022,03:22:04,1815,50.0,Alarm,Running,1,1,0,0,33937,NA,MTX-A07,
937,4392,WARNING4392-Chamber Gear Box is sensing low air Flow.  Shutting down Heaters.,SC1_Handler:TCS,0,0,Other,0,0,0,0,0,01:21:17 15-Mar-2022,04:43:14 15-Mar-2022,03:21:57,1814,50.0,Alarm,Running,1,1,0,0,33937,NA,MTX-A07,
938,9001,WARNING9001-*Configuration Validation Rule Violation has occurred.,Machine:UI,0,0,Other,0,0,0,0,0,01:21:20 15-Mar-2022,04:43:29 15-Mar-2022,03:22:09,1811,50.0,Alarm,Running,1,1,0,0,33937,NA,MTX-A07,
